Word,Count
ResponseTypeEnum.nzStatus;,4
this.Halt(fp);,4
currentNettoFuelNomalizedVolumeRadSpinEditor,4
\STATUSES"\,\,4
p.FuelLevel);//Math.Round(flevel,4
totalAmountRadSpinEditor,4
\"\\nTime:\,4
\name="\initString"\>Initial\,4
[FK_Nozzle_FuelType],4
Ελεγχος,4
salesViewBindingSource,4
\dbo.TankSale.SalesTransactionId,\,4
data.PropertyName;,4
q);,4
lastValidLevelRadSpinEditor,4
state.Sale.TotalizerStart,4
nozzle.SaleUnitPrice,4
Μείωση,4
tData.StartTemperature,4
subReport2.DataSource,4
\string.Format("\Όγκος\,4
Управление,4
\(quick,\,4
NozzleInfoControl,4
x),4
dispenserNumberLabel,4
[dbo].[InvoicePrintView],4
Φυσικό,4
Γενικός,4
0xa,4
flowLayoutPanel2,4
//affected_nozzle.isAuthorized,4
just,4
сведениями,4
VirtualDevices.VirtualTankAlarm.TankAlarmEnum.TankOffline;,4
\BitConverter.ToString(numArray),\,4
emailLabel,4
\(Millenium.Enums.FuelPointStatusEnum)fp.GetExtendedProperty("\Status"\,\,4
controllerLabel,4
\cref="\System.ArgumentNullException"\>Property\,4
Prime,4
ch1,4
applicationUserLoggonsBindingSource,4
(tank),4
TotalsUpdated,4
PtsConfiguration.AtgCount,4
TWO-WIRE,4
этот,4
atgTypeDropDownList,4
этого,4
BLUE_SKY,4
tankFillingViewRadGridView,4
classes,4
LRP,4
filling,4
if(decimalPrice,4
[FK_SystemEventData_SystemEvent],4
Αδικαιολόγητη,4
fuelPointStatusEnum,4
unitPrice;,4
αντλία,4
vTank.LastWaterHeight,4
Celcium,4
this.controllerThread.RenoveSale();,4
<remarks>A,4
επικοινωνείας,4
communicationPortLabel,4
επαναφόρά.,4
seriesRadTextBox,4
phone2Label,4
Locks,4
(fp.QueryTotals),4
labelAveragePrice,4
NUOVO_PIGNONE_CL,4
this.CalculateCRC32();,4
(2):,4
ResolveAlarmForm,4
(0.87e),4
ControllerSettings,4
\NozzleIdAddress,\,4
88,4
[Tank_TankFilling_FK1],4
signed,4
BASED,4
fields,4
\Console.WriteLine("\++++++++++++++++\,4
VirtualNozzleAlarm,4
GALILEO,4
lastNormalizedVol,4
tank.Temperatire;,4
titrationDateLabel,4
unlock,4
affected_nozzle.isIdle,4
задать,4
taxOfficeTextBox,4
PumpConfigSetRequest,4
kilograms),4
densityAvg,4
(decimalVolume,4
dbo.Balance,4
textEmails,4
lastNettoFuelNormalizedVolumeRadSpinEditor,4
panelOpen,4
tankCheckMinute,4
\name="\message"\>Message\,4
lastNormalizedVol),4
Enums.FuelPointStatusEnum>();,4
s.TankId,4
(6):,4
\this.database.GetAvgDensity(qsdiff,\,4
επαναφορά.,4
MessageBoxIcon.Error);,4
physicalAddressLabel,4
originalFile,4
Level,4
[Tank_Event_FK1],4
(int)this.dispenser.ActiveNozzle.CurrentSaleTotalPrice),4
during,4
i.SalesTransaction.TransactionTimeStamp,4
radLabel27,4
DEVELCO,4
offsetVolumeRadSpinEditor,4
[FK_InvoiceType_InvoiceForm],4
\"\\\ak6.txt"\,\,4
maxFuelHeightRadSpinEditor,4
(this.labelTotalVolumeDec.Text.Length,4
delay,4
\dispenseVolume,\,4
totalVolumeRadSpinEditor,4
115200,4
[FK_Dispenser_CommunicationController],4
List<Common.Sales.TankSaleData>,4
[FK_InvoiceLine_Tank],4
Return,4
0xB,4
προγράμματος.,4
labelFuelTypeDesc,4
dispensedPrice),4
Tatsuno,4
radLabel24,4
printed,4
[dbo].[Trader],4
userNameRadTextBox,4
(255,4
MMPETRO,4
detects,4
AutocloseTransaction,4
full,4
nf,4
[FK_Balance_TankFilling],4
this.database.RefreshData();,4
btnStats,4
LoadWaitingForm,4
κωδικού,4
διαρροή),4
btnUsers,4
[dbo].[InvoiceForm],4
PricesEventArgs,4
orderLimitSpinButton,4
btnFillingCancel,4
UserSettingsForm,4
Απόκλιση,4
addressRadSpinEditor,4
LcdUpDown,4
tankLinearGauge1,4
splitPanel4,4
Дополнительный,4
\this.CheckInvoices(this,\,4
nz.ParentFuelPoint);,4
queryTotals;,4
\name="\parameter"\></param>\,4
DispenserInfoForm,4
inValidationDateLabel,4
\ReleaseInfo,\,4
titrimetryLevelsBindingSource,4
writing,4
FuelPointStatus.READY,4
PetrolVend,4
\dbo.SalesTransaction.NozzleId,\,4
UI.Controls.AlarmControl,4
td.TankId,4
this.Tank.ConnectedNozzles),4
Finish,4
SelectInvoiceForm,4
vary,4
[FK_TankSale_SalesTransaction],4
νομιμου,4
TOMINAGA_SS_LAN,4
executed.</param>,4
upDecPlacesRadSpinEditor,4
στοιχείων,4
il.TankFilling).ToList();,4
(int)((this.dispenser.ActiveNozzle.CurrentSaleTotalVolume,4
sale.VolumeNormalized,4
(true),4
timer,4
tdata.EndLevel,4
taxRegistrationOfficeLabel,4
[dbo].[TankPrice],4
FuelPointStatus.WORK),4
totalMishMatchIndex,4
TotalsEventArgs,4
this.dispenserStatus,4
5758,4
(duration,4
transactionDateLabel,4
communicationProtocolRadDropDownList,4
Έτοιμη,4
alarmControl,4
\name="\status"\></param>\,4
Double,4
(this.currentSale.TankData,4
radPanel1,4
Πίνακα.,4
info.MessageText,4
closes,4
[Tank_TankUsagePeriod_FK1],4
pumpSerialNumberLabel,4
\name="\currentStatus"\></param>\,4
With,4
x^15,4
требуется,4
\currentNozzle.LastVolumeCounter,\,4
radLabel26,4
\Telerik.Reporting.OpenAccessDataSource(q1,\,4
(this.labelTotalPriceDec.Text.Length,4
\name="\bytesArray"\>Initial\,4
this.labelTotalVolume.Text,4
System,4
resuls,4
если,4
!this.GetTotals(nz);,4
0xc,4
UpdateAtgConfiguration(),4
проект,4
FuelPointStatus.TRANSACTIONSTOPPED,4
nozzle.TotalVolumeCounter,4
PricePerLiter,4
LcdDisplay,4
lcdDisplay1,4
PtsConfiguration.AtgQuantity,4
PUMP,4
minFuelHeightRadSpinEditor,4
ορίου,4
[dbo].[SystemEvent],4
Можно,4
this.database.Tanks.Where(n,4
\"\OptionsEncrypted"\,\,4
radLabel22,4
1024KB,4
<CRC>),4
[UsagePeriod_TankUsagePeriod_FK1],4
traderIdLabel1,4
this.currentSale.TankData.Where(td,4
0xffff;,4
checks,4
используя,4
s.NozzleId,4
tankLevelStartViewBindingSource,4
conversions,4
clicked,4
radLabel18,4
связанные,4
[FuelType_Tank_FK1],4
DONG,4
vehicleIdLabel1,4
UNIPUMP,4
из,4
чтобы,4
Измените,4
seriesLabel,4
Statistics,4
List<byte>,4
stopControllerButton,4
WAYNE_USCL,4
confusion,4
salesDateFrom,4
VirtualNozzleAlarm;,4
атрибуту,4
mainPanel,4
AlarmResolvedArgs(se.EventId));,4
nz.getDisplayPrice(fuelPoint.DecimalPlaces);,4
(tData,4
selectInvoiceControl3,4
adminPanel,4
e.Nozzle.LastTotalDispensedVolume;,4
invoiceSignatureLabel,4
[Tank_TankPrice_FK1],4
сборкой,4
\name="\dispenser"\></param>\,4
qInvFillings1,4
maxFuelHeightLabel,4
SettingsGrid,4
btnCustomer,4
cityLabel,4
[dbo].[PriceList],4
this.database.RemoveLevelAlarm(sysEv);,4
PricesUpdated,4
vehicleIdLabel,4
Ισοζυγίου,4
Flag,4
dispenser.OfficialPumpNumber;,4
Used,4
VirtualDispenserAlarm,4
PrinterSettings,4
0xd,4
(this.serialPort.IsOpen),4
[FK_Invoice_InvoiceType],4
deliveryCheckInvoiceType,4
radLabel19,4
nozzle.ConnectedTanks),4
(future,4
0xb,4
Εξαγωγής,4
transmitted,4
this.Dispenser.AddressId);,4
radLabel17,4
sysData.SystemEventId,4
nvarchar(255),4
100%,4
if(Properties.Settings.Default.SalesLogger),4
\dbo.TankSale.EndVolumeNormalized,\,4
(decimal)1.1),4
invoiceDateFrom,4
6272KB,4
Adds,4
alarm),4
\sale.TemperatureEnd,\,4
\this.status),\,4
btnChangeUser,4
[idx_salestransaction_endlevel],4
decimal.Parse(volume);,4
SelectFuelTypeForm,4
N&apos;[FileName]_log.ldf&apos;,4
\атрибутов,\,4
se.ResolvedDate,4
postalCodeextBox,4
List<VirtualDevices.VirtualBaseAlarm>();,4
addressTextBox,4
faxTextBox,4
System.Threading.Thread.Sleep(120);,4
CONSTRAINT,4
if(SetPreset(fp.ActiveNozzle)),4
PDE,4
sec,4
users1,4
[FK_Trader_InvoiceType],4
3.5,4
textSMS,4
Παύση,4
waitingLiterCheckMins,4
EventHandler<WorkFlow.AlarmRaisedEventArgs>(workFlow_AlarmRaised);,4
Κλειστή,4
\fuelPoint.DispensedVolume,\,4
controllerPanel,4
[nvarchar](100),4
434268=,4
\name="\nozzleTotalizer"\></param>\,4
phone1RadTextBox,4
btnPumps,4
[dbo].[Vehicle],4
[dbo].[TankSetting],4
btnLiterCheck,4
alarm.DatabaseEntityId,4
sendData,4
ниже:,4
Παραλαβής,4
this.levelDecreaseState,4
traderIdLabel,4
this.DispensedAmount,4
Common.Enumerators.TankStatusEnum.Offline),4
[FK_TankFilling_ApplicationUser],4
tanklevel,4
0xA,4
Telerik.OpenAccess.ObjectState.MaskDirty),4
Если,4
(currentNozzle.LastVolumeCounter,4
\name="\fileName"\></param>\,4
\UpdateTotals(),\,4
\UpdatePrices(),\,4
CLUSTERED,4
COM-компонентов,4
this.objectsToDispose.Add(subReport1);,4
μετρητών,4
splitPanel3,4
x.FPchannel,4
maxWaterHeightLabel,4
38400,4
[PriceList_NozzlePriceList_FK1],4
stoppage,4
(dataBuffer.Length,4
n.TankId,4
\name="\atgId"\>Identifier\,4
a.DeviceId,4
\name="\transactionId"\>ID\,4
Αυξηση,4
PriceSettingsForm,4
amount.</param>,4
FULLTEXTSERVICEPROPERTY(&apos;IsFullText,4
Millenium.Enums.FuelPointStatusEnum>,4
tranaction,4
значение,4
[dbo].[NozzlePriceList],4
\"\Exedron@#"\);\,4
Alarm,4
tankCheckHour,4
(fp.QueryHalt),4
this.extractionInitializedState,4
response[2];,3
((TimeOut/20)*10)),3
this.GetLastSale();,3
TankSetting,3
Eval,3
confirmSetPrices(byte[],3
\OpenCommand(command,\,3
\//this.serialPort.Read(upResponse,\,3
[E2,3
DispenserSetting();,3
0x02,3
previousLevel.Height.Value;,3
fp.PresetVolume*,3
//str,3
0x9F)//Working,3
\Convert.ToInt16(priceString.Substring(2,\,3
//nozzle.QueryTotals,3
leveEnd,3
\SendCommand(vars1,\,3
requestTotals(nozzle.ParentFuelPoint.Address);,3
n.SuspendSale,3
decimal[buffer,3
EA,3
\Convert.ToString(fp.Address),\,3
\0x69,\,3
tankCheckRadGridView,3
FuelPointValuesArgs(),3
\decimal.Round(ratio,\,3
decimal.Round(nozzle.ParentFuelPoint.DispensedVolume,3
\//this.serialPort.Write(upBuffer,\,3
75,3
Εκτυπωτής,3
'0');,3
if(isListen,3
\Console.WriteLine("\Ad\,3
this.openRates[nzStr];,3
this.currentCommand.SendTime.AddMilliseconds(50);,3
\"\00"\)\,3
[int],3
how,3
(this.EuromatAuthorize,3
vars1,3
BitArray(8);,3
\startByte,\,3
(waterLevels.Count(),3
\"\EvalGetTotals\,3
RateTypeEnum.Cash),3
this.panel1.Location;,3
BitConverter.GetBytes(96,3
\idSetPrice(id)),\,3
(byte)ith(p2),3
\(decimal)Math.Pow(10,nozzle.ParentFuelPoint.VolumeDecimalPlaces);\,3
db.Add(setting);,3
Flow,3
decimal.Round(invLine.TotalPrice,3
//////////////////////////////////////////////////////////////////////////////,3
quantitySum,3
\//Logger.Instance.LogToFile(Convert.ToString(fp.Status)+Convert.ToString(fp.Address),\,3
this.GetNozzleTotals(nz);,3
startByteNeg,3
\strNz,\,3
(byte)nozzleIndex;,3
panel11,3
\0xA1,\,3
\BitConverter.ToString(responsePoll),\,3
(fuelLevels.Count(),3
comBuffer;,3
!fp.PriceSet,3
\totalAmount.ToString("\N2"\).Replace("\,"\,\,3
if(percentOfError,3
response[17],3
nz.QueryAuthorize,3
(decimal)999999);,3
\fp.SetExtendedProperty("\HaltMe"\,\,3
\cmdl,\,3
System.IO.Ports.Parity.Odd;,3
\Exception("\evalDisplay()\,3
\ArgumentException("\max\,3
//if(nozzle.ParentFuelPoint.Address,3
setting.SettingKey;,3
(id,3
(var.Response,3
\ratio,\,3
TABLE),3
if(unitPrice,3
nozzle.RateType,3
(this.SetPrice(nz)),3
0xB4,3
12);,3
Request,3
\evalTotals(nozzle,\,3
Inv,3
Common.Enumerators.SendLogActionEnum.Balance;,3
.ToArray();,3
this.GetFuelingPointData(fp.ActiveNozzle);,3
setting.DispenserId,3
var.RateType,3
0x00};,3
nozzles.ToArray();,3
Φορολογικός,3
totalVolume,3
MinimumTimeNeeded(int,3
ack;,3
deltaWater,3
//ValidWater,3
this.panel1.Visible,3
company.CompanyLogo.Height,3
if(this.GetTotals(nz)),3
this.PostAuth(fp);,3
nz.UntiPriceInt)),3
\0x14,\,3
\strNz.Substring(2,\,3
deltaFuel,3
evalUnitPrice(Common.Nozzle,3
//this.GetDisplay(fp.ActiveNozzle);,3
\"\Ch\,3
(data.Length,3
ASFuelControl.NuovoPignone,3
\(ack.StartsWith("\AK"\))\,3
\"\."\);\,3
\"\SEND\,3
GilbarcoProtocol:,3
EuromatVariables();,3
commandBuffer.AddRange(price2);,3
//this.pictureBox1.Size,3
invoice.InvoiceLines.Sum(il,3
if((int)response[0],3
(this.serialPort.BaudRate,3
Μηχανιοσμός,3
ith(int,3
nvarchar(200),3
(byte)ith(p2);,3
\byte[]{0x99,\,3
this.pictureBox1.Value,3
EuromatNozzle,3
il.Volume)).EquilizeString(printerLineWidth);,3
DateTime.Now.Subtract(fp.LastValidResponse).TotalSeconds,3
WaterLevel,3
////calculated,3
(decimal)nozzle.UntiPriceInt,3
Minimum,3
\"\ERROR"\)\,3
resp[4];,3
//LEVELCORRECTION,3
\RESTARTED"\);\,3
decimals),3
List<EuromatNozzle>();,3
//while,3
tank),3
\"\ft"\;\,3
(RateTypeEnum)int.Parse(var.Response[6].ToString());,3
9F,3
\Image.FromFile("\InvoiceLogo.png"\);\,3
Τρέχων,3
setting.DispenserSettingId,3
EuromatEnabled,3
//Volume,3
\Console.WriteLine("\BOX\,3
prev;,3
param),3
BackgroundRepeat.NoRepeat;,3
\nozzle.ParentFuelPoint.DispensedVolume.ToString("\N2"\)\,3
price1;,3
resp.Length);,3
pumpNumber;,3
\((Telerik.Reporting.SubReport)report.Items["\detail"\].Items["\subReport3"\]).ReportSource\,3
(multiResponse),3
var.Nozzles,3
\avgWater,\,3
\nozzle.ParentFuelPoint.DispensedAmount.ToString("\N2"\)\,3
}//,3
this.openNozzles.Remove(nzStr);,3
\var,\,3
string---,3
0xF7),3
CurrentThreadStatusEnum.Idle),3
commandBarStripElement1,3
int.Parse(price1,3
if(ratio,3
getFuelPointStatus(int,3
GilbarcoProtocol,3
Base,3
(bool)true);,3
\"\TIMEOUT\,3
EuromatVars,3
EuromatVariables;,3
NetworkStream,3
////unitprice,3
\server.Connect(this.ServerIp,\,3
TypeA,3
Buffer[4],3
Manual,3
//---read,3
fp.DispensedVolume,3
\nozzle.TotalVolume.ToString("\N2"\)\,3
TankSetting;,3
waterLevels.Sum(d,3
\this.openNozzles.Add(var.Data.Substring(2,\,3
DecimalPlaces,3
\this.EuromatAuthorize(this,\,3
discountSum,3
if(nozzleIndex,3
this.pictureBox1.Location,3
\openRates.Add(var.Data.Substring(2,\,3
\ArgumentException(@"\SetPrice()\,3
this.LastTransactionInfo(nz.ParentFuelPoint);,3
Convert.ToString(unitPrice);,3
//+,3
fuelLevels.Average();,3
Assembly.GetExecutingAssembly().GetName().Name,3
hex),3
//Mexri,3
\"\Error"\:\,3
Type,3
fp.Address);,3
waterLevels.Add(water);,3
//this.serialPort.DiscardOutBuffer();,3
//System.Threading.Thread,3
(tabName,3
96,3
SetPrice,3
waterLevels.Average();,3
\(decimal)Math.Pow(10,nozzle.ParentFuelPoint.AmountDecimalPlaces\,3
setPrices(int,3
//do,3
(int)responseLength.unitprice,3
idSetPrice(id)),3
if(response.SequenceEqual(Buffer)),3
(commands.Count,3
IPumpDebugArgs,3
Calcuate,3
\respString.Substring(12,\,3
this.buffer.AddRange(resp);,3
\BitConverter.ToString(Poll),\,3
kai,3
this.GetFuelPointStatus(fp);,3
+=10;,3
this.DispenserId;,3
14000948,3
(Convert.ToDouble(serialPort.BaudRate),3
Τιμής,3
radCommandBar1,3
dispenserOfficialPumpNumberGroupHeaderSection,3
COMPLETED,3
\nz.PriceDecimalPlaces),\,3
nzStr,3
DateTime.Now.Subtract(this.currentCommand.TimeExeeded).TotalMilliseconds,3
E6,3
\"\TankSetting"\)\,3
sumWater,3
\this.GetDecimalBytes(nz.UnitPrice,\,3
nwStream.Close();,3
nozzlIndex.ToString();,3
Einai,3
\3].Replace("\."\,\,3
ActiveNozzle,3
********************Send,3
\(int)Math.Pow(2,\,3
(size,3
F3,3
(this.currentCommand.TimeExeeded,3
var.RateType;,3
percentOfError,3
(optimal),3
nz.Index)[0];,3
Poll***********************,3
nozzleIndex;,3
\"\Log"\,\,3
confirmAuthoriseFuelPoint(byte[],3
dtNow,3
=1,3
\((Telerik.Reporting.SubReport)report.Items["\detail"\].Items["\subReport2"\]).ReportSource\,3
\(!this.openNozzles.Contains(strNz.Substring(2,\,3
Mexri,3
Common.Enumerators.AlarmEnum.FuelIncrease).Count(),3
e.PersistentObject,3
avgFuel,3
tank.GetTankVolume(tank.LastFuelHeight);,3
Price:,3
////ValidLevel,3
configure,3
this.SetPrices(fp);,3
//if(status,3
(!var.WaitingForAnswer),3
ASFuelControl.Common.Enumerators.FuelPointStatusEnum.Nozzle),3
\0xFC,\,3
qTotals,3
//bytesRead,3
//fp.PresetVolume*,3
this.Style.BackgroundImage.ImageData,3
LastTransactionInfo(tfp);,3
bytes[0];,3
\startByteNeg,\,3
EuromatNozzle();,3
if(this.SetPrice(nz)),3
E2],3
BitConverter.ToString(buffer),3
\100,;\,3
buffer.Clear();,3
\EvalGetDisplayWhileFuelling(nozzle,\,3
CMDGetDisplayWhileFuelling(nozzle);,3
//nz1,3
fuelLevels.Sum(d,3
(byte)(255,3
100901080100000003740005001339EB,3
\if(this.SetPrice(nz,\,3
\bitArr.Set(1,\,3
\priceString.PadLeft(4,\,3
\Enumerable.Range(0,\,3
Οθόνη,3
evalTotals(Common.Nozzle,3
//server.Client.Send(buffer);,3
authoriseFuelPoint(int,3
(this.commands.Count,3
Totals**************************************,3
idGetStatus(int,3
//nozzle.ParentFuelPoint.DispenserStatus,3
resp.Split('|');,3
Υπολογιστής,3
bitArr,3
Vol:,3
evalDisplay(Common.Nozzle,3
(Math.Round(nozzle.ParentFuelPoint.DispensedVolume,3
this.commands.Enqueue(new,3
PumpNotification(int,3
\Assembly.GetExecutingAssembly().GetName().Name+"\Log"\,\,3
\bitArr.Set(0,\,3
(tf.LevelStart,3
this.TimeFrom.Date.Add(ts.Subtract(new,3
(levelStart,3
if(response[1],3
nozzlIndex),3
//---convert,3
EuromatAuthorizeEventArgs(),3
\Unit(2,\,3
\pricePerLiter,\,3
hex.Length),3
Εκπτωσης,3
\Logger.Instance.LogToFile(e.Message,\,3
this.InitializeFuelPoint(fp);,3
\bitArr.Set(3,\,3
nozzles.Add(nozzle);,3
dtNow),3
vals[vals.Length,3
\0x20,\,3
dataReceived,3
\SendCommand(vars,\,3
Πληκτρολόγιο,3
(int)fp.PresetAmount,3
FormClosedEventArgs,3
(byte)ith(p1);,3
SendCommand(EuromatVariables,3
open,3
response.skip(35).takeToDecimal(2),3
2400;,3
setting.SettingValue,3
TRANSACTION,3
\Unit(10.93,\,3
\pricePerLiter.ToString("\N3"\).Replace("\,"\,\,3
ΓΙΑ,3
Math.Abs(fuel,3
NuovoPignoneProtocol:,3
\Unit(2.5,\,3
(int)responseLength.auth,3
server.GetStream();,3
getFuelPointStatus(fp.Address);,3
this.commands.ElementAt(0);,3
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,3
(company.CompanyLogo.Height,3
\nozzlIndex,\,3
//ValidTemp,3
amount);,3
8000);,3
struct,3
Ελεγκτής,3
(leveEnd,3
lrc,3
Authorized,3
\evalDisplay(nozzle,\,3
this.TimeFrom.Date.Add(value.TimeOfDay.Subtract(new,3
Closed,3
DeviceSetting_CommunicationController_DeviceSerialNumber,3
officialNozzleNumberCaptionTextBox,3
decimal[buffer-1];,3
fp));,3
commandBuffer.Add(this.TotalNozzleDefinition(nz.Index,3
RateTypeEnum.Both),3
if(this.buffer.ToArray()[0],3
this.commands.Enqueue(this.currentCommand);,3
i);,3
(tf.LevelEnd,3
\respString.Substring(6,\,3
(this.AuthorizeFuelPoint(fp)),3
setting.SettingValue;,3
dataBuffer.Skip(textStart,3
(validResponse),3
((int)rate).ToString();,3
0x87,3
DE,3
=2,3
fp.PriceSet,3
BackgroundRepeat.Repeat;,3
databases,3
\elapsedTime,\,3
server.Client.ReceiveTimeout,3
while(isListen,3
\4,\,3
if(this.fuelLevels.Count>0),3
//response,3
FuelLevel,3
\confirmAuthoriseFuelPoint(response,\,3
CMDGetDisplayWhileFuelling(Common.Nozzle,3
CRCType,3
xwris,3
upResponse);,3
var.RateType);,3
9999),3
6x,3
fp=GetStatus(fp);,3
th.Start(vars);,3
fp.InitializeSent),3
0xF5),3
officialNozzleNumberDataTextBox,3
requestDisplayData(int,3
\vatMult,\,3
\1,500\,3
0x5E,3
var.TransactionId,3
Public,3
log.AdditionalDescription,3
parms[14];,3
(int)responseLength.setprice,3
subReport3;,3
//25510,3
(this.GetTotals(nz)),3
param,3
TypeB,3
controllerAssemblyRadTextBox,3
dbo.Trader,3
.Select(x,3
/Update,3
TcpClient();,3
idSetPrice(int,3
fuelLevels.Add(fuel);,3
st,3
TankSaleView,3
currentSale.TotalPrice;,3
&apos;Παραλαβή,3
Math.Sqrt((sumFuel),3
ThreadRun(object,3
byte[1];,3
this.DispenserSettings.Add(setting);,3
unitPrice),3
spec),3
////orginal,3
RateTypeEnum,3
(int)((double)(cmdl,3
server,3
\"\status\,3
\Bitmap.FromFile("\StationLogo.png"\);\,3
\int,\,3
(response[2],3
\ArgumentException(@"\AuthoriseFuelPoint()\,3
GetUnitPrice(Common.Nozzle,3
if(buffer.Length,3
(viewsCount,3
vars.EuromatDispenserNumber,3
((int)response[0],3
idGetDisplay(int,3
requestUnitPrice(nozzle.Index);,3
subReport3.DataSource,3
this.ServrerPort);,3
RateTypeEnum.Credit;,3
CONTROLLER,3
\((Telerik.Reporting.SubReport)report.Items["\detail"\].Items["\subReport1"\]).ReportSource\,3
UnitType.Cm));,3
50;,3
commandBarRowElement1,3
EvalGetDisplayWhileFuelling(Common.Nozzle,3
\"\HighWater"\:\,3
\4].Replace("\."\,\,3
TcpClient,3
setting.SettingKey,3
StringToByteArray(string,3
nwStream.ReadTimeout,3
0x8F)//preAuthorized,3
levelStart,3
\bitArr.CopyTo(bytes,\,3
\confirmSetPrices(response,\,3
.Where(x,3
(this.openRates.ContainsKey(nzStr)),3
Sample,3
Commands,3
\7,5\,3
UnitType.Cm);,3
bytes[i];,3
totalCounterDataTextBox,3
var.WaitingForAnswer,3
fp.Nozzles[nozzleIndex];,3
speed);,3
//TX,3
dbo.CommunicationController,3
2))),3
textBox42,3
dispenserOfficialPumpNumberGroupFooterSection,3
\14,\,3
\"\LowLevel"\:\,3
[9E,3
(this.errorOccured),3
(byte)(idGetStatus(id)),3
(nozzlIndex).ToString();,3
\price,auth,halt,activeNozzle\,3
avgFuel),3
Convert.ToDouble(serialPort.BaudRate),3
\00002812,49\,3
amount;,3
5litr,3
\Convert.ToInt16(priceString.Substring(0,\,3
000650,3
\volume.ToString("\N2"\).Replace("\,"\,\,3
requestDisplayData(nozzle.ParentFuelPoint.Address);,3
9);,3
example,3
if(fp.Nozzles[0].UnitPrice,3
System.Text.UTF8Encoding.ASCII.GetBytes(var.Data);,3
avgFuel;,3
bytes.Length;,3
0.03m),3
price2);,3
TS,3
\nwStream.Write(buffer,\,3
multiResponse),3
tfp.Nozzles[0].UnitPrice,3
decimal.Round(1,3
nozzle.ParentFuelPoint.AmountDecimalPlaces);,3
(TransTypeEnum)int.Parse(var.Response[5].ToString());,3
\0x15,\,3
*********************Send,3
List<EuromatNozzle>,3
totalCounterCaptionTextBox,3
commandBarDropDownButton1,3
this.openRates.Remove(nzStr);,3
\Convert.ToByte(hex.Substring(x,\,3
FP;,3
//if(nozzle.ParentFuelPoint.DispensedVolume,3
\Buffer[3],\,3
\(decimal)999999,\,3
fp.LastValidResponse,3
\Logger.Instance.LogToFile(Convert.ToString(fp.Status)+"\\,3
exei,3
\nz.ParentFuelPoint.UnitPriceDecimalPlaces,\,3
milsec,3
\CommandType.SummaryForId,\,3
idle;,3
totalizer;,3
!fp.InitializeSent),3
\this.serialPort.Read(resp,\,3
radButton8,3
if(id,3
GetDisplayWhileFuelling(Common.Nozzle,3
=false;,3
//this.GetDisplay(fp.Nozzles[0]);,3
NozzleClosed(int,3
qAuth,3
this.currentCommand.TimeExeeded,3
DateTime.Now.AddMilliseconds(20);,3
0xC4,3
\(System.IO.File.Exists("\InvoiceLogo.png"\))\,3
\bitArr.Set(5,\,3
this.pictureBox1.Visible,3
//nozzle.SaleUnitPrice,3
create,3
\0,MidpointRounding.AwayFromZero);\,3
(byte)(16,3
Egine,3
evaluateStatus(Common.FuelPoint,3
0x7F)//ok,3
nozzle.ParentFuelPoint.Status;,3
[E5,3
parms[6];,3
////Get,3
\Number,\,3
this.objectsToDispose.Add(subReport3);,3
16)),3
\evaluateStatus(fp,\,3
(decimal)nz.UnitPrice,3
\bitArr.Set(4,\,3
waiting<,3
if(response.SequenceEqual(Buffer.Skip(1).Take(4).ToArray())),3
BitArray(new,3
viewsCount,3
(this.currentThreadStatus,3
\bitArr.Set(7,\,3
authoriseFuelPoint(fp.Address);,3
